alunoId,cursos
1723045,92
1723075,92
1723552,92
1723947,92
1727318,920081|920092
1727379,92
1727664,92
1727745,920081|920088
1727856,92
1727891,920081|920081
1728045,920081|920091|920088
1728069,920081|920091|920092|920088
1728328,920081|920081
1728849,920081|124603|920088
1728961,92
1729163,92
1729208,92
1729234,92
1729271,920081|920081|121440|920087
1729277,920081|920087
1729346,92
1729370,92
1729548,920081|920086
1729566,920081|920092|920086
1729911,920081|920081|920081
1730224,92
1730288,92
1730366,920081|920081|920081|920092|920092|920092|920086|920086|920086|920088
1730528,920081|920081|920086
1730642,92
1730927,92
1731446,920081|920081
1731528,92
1731603,92
1731753,92
1731769,92
1731902,920081|920087
1731909,920081|920092
1731980,920081|920092|920086|123448|123448
1732014,920081|920092|920086
1732027,92
1732043,92
1732077,92
1732105,920081|920086
1732115,92
1732767,92
1733749,92
1734290,92
1734480,920081|124411
1734500,920081|123545|920087|123517
1734646,92
1734647,92
1734667,92
1735182,92
1735308,92
1735545,92
1735605,92
1735807,920081|920091
1735943,92
1736081,92
1738246,920081|920091
1739134,920081|920087
1739293,920081|920088
1739616,920081|920087
1739801,920081|920088
1740094,920081|920081|920087
1740445,920081|123881
1740521,92
1741087,920081|121439|121440|124411|920088
1741824,920081|920088
1742578,920081|920087|920088|920088
1744850,920081|124354
1745348,92
1745464,92
1745678,920081|920081
1745719,920081|123597|120550
1745818,92
1745983,920081|920092
1746026,920081|920092|920086
1746087,920081|920081
1746138,920081|124603|124415
1746198,920081|920081|920092|920092|920086|920086
1746495,92
1746500,920081|920092|920086
1746605,92
1746709,92
1746816,92
1746972,920081|920088
1747014,920081|124411
1747020,92
1747096,92
1747313,92
1747604,92
1747725,92
1747795,920081|920087
1748319,92
1748825,92
1748925,920081|124603
1748928,920081|920086|920087
1749302,92
1749535,92
1749659,92
1750711,92
1752192,92
1752498,92
1752671,92
1752692,920081|123917
1752701,920081|920088
1752781,92
1752827,920081|10008|123260
1752833,92
1752870,92
1752886,920081|124636
1752901,920081|920091
1753012,92
1753035,920081|920087|920088
1753386,92
1753410,92
1757218,92
1757254,920081|920081
1757985,92
1758912,920081|920088
1758985,920081|920092
1759397,92
1759585,920081|124334
1759808,92
1760092,92
1760204,92
1760278,92
1760280,920081|920081|920092
1760288,920081|920092|920086
1760293,920081|920081|920092|123487|920087
1760335,920081|122392
1760369,92
1760645,92
1760659,92
1761082,920081|920081|124603
1761125,92
1761143,92
1761840,92
1762019,920081|920091
1762802,92
1763078,92
1764042,92
1767243,92
1768218,92
1768504,920081|920081
1768796,92
1768971,920081|920081|920091
1769051,92
1769519,92
1769569,920081|920081
1769841,92
1769854,920081|123817
1770012,92
1770047,920081|920092
1770244,920081|920081|920092|920088
1770689,92
1770725,920081|920092
1770741,920081|920092|920086
1770768,92
1770904,92
1771335,920081|124640|123465
1771479,92
1771845,92
1772136,920081|920081|920081|920092|920092|123453|123448|123787
1772330,920081|920092|920086
1772396,92
1773244,920081|920092
1773488,92
1773612,92
1774226,92
1774235,920081|920092|920092|920086|920086
1774313,920081|920081
1774428,920081|124502|124502|124183|124183|124411|124411|920088
1774486,92
1774514,92
1774519,92
1774616,92
1779272,92
1779312,92
1779496,920081|10007
1779724,92
1779725,92
1779735,92
1779755,92
1779879,92
1779973,920081|123434|920092|124839
1780057,92
1780154,920081|124617
1780395,920081|920081|123072|124411
1780398,92
1780427,92
1781020,920081|920088
1781315,92
1781565,92
1781567,92
1781855,920081|124603
1782218,92
1784818,92
1784834,920081|920091
1785938,920081|920081|920087|920088
1786918,920081|920081|920092|920092
1786970,92
1787037,920081|920092
1787132,92
1787349,92
1787364,92
1787496,920081|920081|920091|920091
1787608,92
1787623,92
1787962,920081|920091
1788023,920081|124603
1788111,92
1788223,92
1788270,92
1788277,920081|920081
1788364,92
1788525,92
1788679,920081|920092|124368
1788710,920081|124603|920091|920088
1788726,92
1788742,920081|920081|920092
1788757,920081|920081|124354|124187|124347
1788952,92
1788983,92
1788985,920081|920092
1788989,92
1789028,92
1789033,920081|920091|920091|920087|124411
1789089,920081|920081
1789172,920081|920086
1789442,920081|124603
1789447,920081|123086|123086|920086|920086
1791959,92
1791982,92
1792053,920081|920092
1792083,92
1792088,920081|920081|920092|920086
1792276,92
1792288,92
1792305,92
1792328,920081|124603
1792339,920081|122392
1792367,92
1792476,92
1792695,92
1792798,920081|920091
1794570,920081|920086|123702
1794736,92
1795134,920081|124603|920092|920086
1795510,92
1795554,920081|10007
1795607,92
1795806,92
1796028,920081|920091
1796174,920081|124271
1796293,920081|920086
1797237,92
1797242,920081|123896
1797566,920081|920091|920086
1797721,92
1797766,920081|920081
1798098,92
1798445,920081|920081
1798564,92
1798617,920081|920091|920092
1798621,92
1802234,92
1802243,92
1802500,920081|123787
1802606,920081|123979
1802645,92
1803034,92
1803081,920081|920088
1803086,92
1803200,92
1803205,92
1803242,92
1803292,920081|920092
1803521,92
1803558,92
1803607,920081|920081
1803822,92
1803832,92
1804005,92
1804213,920081|920091|920088
1804340,92
1804432,920081|920088
1804537,920081|920081|920091
1804561,92
1804680,92
1804731,920081|920081
1804749,92
1804761,920081|920086
1804811,920081|123453|123448
1804827,920081|920081|920092
1804830,920081|920092|920086
1804932,92
1804958,920081|920088
1804973,92
1804992,920081|920081|920081|920092
1805006,92
1805327,920081|920087
1806303,92
1807013,920081|920088
1807107,92
1807287,920081|123507
1807343,92
1807470,920081|124273|920086
1807572,92
1807684,920081|124603|124334
1808039,92
1808040,92
1808041,92
1808043,92
1808048,92
1808211,920081|920091
1808306,92
1808347,92
1808351,920081|124603|920091|920086|123458|123560
1808353,92
1808449,920081|920092
1808657,92
1808674,92
1808915,92
1808921,92
1810301,920081|920091|920086
1810458,920081|920081
1811121,920081|920081
1811831,92
1812090,920081|920081|920087
1812202,920081|124587
1812463,920081|123869
1812723,920081|920087
1813260,920081|920081|124603
1813262,920081|920091
1813369,92
1813802,920081|121440|124411
1813934,92
1814456,92
1814613,92
1817210,920081|920081|920091
1819258,92
1819295,92
1819352,92
1819924,92
1820012,920081|124305
1820093,92
1820102,92
1820127,920081|920081
1820135,92
1820356,92
1820476,92
1820481,92
1820570,92
1820688,92
1820885,92
1822754,92
1822927,920081|920092
1823065,92
1823409,92
1823435,92
1823675,92
1823763,92
1823781,92
1824306,92
1824703,920081|920088
1826934,920081|920081
1827437,92
1827606,920081|920081
1827626,92
1828313,920081|920081
1828489,92
1828525,920081|920086
1828529,920081|920081|920088|920088
1828750,920081|124411
1828751,920081|920081
1829080,92
1829225,920081|124411|124527
1829260,92
1829293,920081|920092
1829738,92
1829740,92
1831749,92
1832483,92
1833046,92
1833250,92
1834119,920081|920088
1834200,920081|920091|920086
1834230,920081|920081
1834491,92
1835461,92
1837806,920081|920092|920086
1840383,92
1840404,92
1840847,920081|920081
1841081,92
1841133,920081|920092
1841134,92
1841233,92
1841998,920081|920092|920086
1842751,92
361651,9201
362235,9201
362858,9201
370029,9201
396583,920081|124637
428633,920081|123794
442460,9201
445665,9201
447118,9201
463008,920081|920092|920086
470986,920081|920081
473943,9201
492995,920081|920086|920088
502677,9201
515509,920081|920091|920088
610437,920081|123702
857904,920081|920092
868467,9201
870013,9201
896175,9201
935239,9201
968749,9201
969136,920081|920092|920086
969619,920081|920081|920086|123448|920088
969622,9201
1791629,124
1713956,125
1746123,125
1773475,125
1795691,125
1796350,124702|124603
922976,1247
1088987,124
1786134,123
1803172,122895|123621
1039672,124
1278588,123703|123795
1792651,123703|10008|123614|123621|123223|123675|123599
1700223,123
1761809,123434|124411
1792431,123434|123514
1819995,123
1277017,123123|123488
1811873,123123|123123
1104406,1
1076285,1
1225575,1
1255809,10007|10007
1700921,1
1702823,1
1727970,1
1740175,1
1747124,1
1761570,1
1792974,1
1795835,1
1803069,1
1814159,1
1820925,1
1834273,1
398305,1001
1753435,124322|920086|124640
1713017,124
1008199,125
1009114,125
1036235,125
1038777,125
1068910,125
1091654,125
1092100,125
1102995,125
1110496,125
1110572,125
1110733,125
1120468,125
1122223,125
1123761,125
1133048,125
1136285,125
1136560,124603|920091
1138299,124603|920091
1145676,124603|122180
1155480,125
1156627,125
1159155,125
1160626,125
1167606,125
1174149,125
1178615,125
1179307,125
1179522,125
1183016,125
1183063,125
1197068,125
1204928,125
1212497,125
1217311,125
1220172,125
1221233,125
1222240,125
1230448,125
1236123,125
1237525,125
1240158,124603|121439|124466
1249315,125
1249628,125
1249828,125
1250152,125
1250677,125
1251200,125
1255182,125
1267801,125
1269692,125
1272807,124603|920091
1273805,124603|920091|920087
1274684,125
1274729,125
1274968,125
1277125,125
1277393,125
1277775,125
1277960,125
1278977,125
1283365,125
1283473,125
1702264,125
1702457,125
1702629,125
1702644,125
1702662,125
1702813,125
1702902,125
1704064,124603|123048
1704096,125
1705510,125
1705670,125
1710641,124603|124603
1710742,125
1711106,125
1711399,125
1711411,125
1711828,125
1712978,125
1713156,125
1713257,125
1713445,125
1713464,125
1713549,125
1714149,125
1716486,125
1716848,125
1717184,125
1717597,125
1717600,125
1717700,125
1720860,124603|123679
1722112,125
1722306,125
1722328,125
1722336,125
1722533,125
1722534,125
1722590,125
1724075,125
1724500,125
1724866,125
1726671,125
1728235,125
1728304,125
1728315,125
1728334,125
1728350,124603|124532
1728519,125
1728526,124603|920091
1728723,125
1728750,125
1729658,124603|920088
1729667,125
1729710,125
1729848,125
1729880,125
1729916,124603|920088
1730002,125
1730537,124603|123787
1730575,125
1730650,125
1730787,125
1730827,125
1730870,125
1730958,125
1730967,125
1731037,125
1731051,125
1731054,125
1731087,125
1731106,125
1731488,125
1731599,125
1731636,124603|123577
1731913,124603|124466
1731978,124603|124528|124544
1733058,125
1734427,125
1734451,125
1734589,125
1734635,125
1734870,125
1735257,125
1735737,125
1739029,124603|920088
1739080,125
1739189,125
1739260,125
1739263,125
1739366,125
1739428,125
1739722,125
1739865,125
1740205,125
1740274,124603|123517
1740288,125
1740819,125
1741004,124603|920088
1741051,125
1741340,125
1741591,125
1741740,125
1742327,124603|124482
1745207,125
1745496,124603|124603
1745522,125
1746295,125
1746314,125
1746394,125
1746698,125
1746839,125
1746856,125
1746882,125
1746961,125
1748211,125
1748213,125
1748242,125
1748282,125
1748378,125
1748438,124603|124319
1748471,125
1748497,125
1748519,125
1748637,125
1748653,125
1748670,125
1748709,125
1748714,125
1748855,125
1748870,125
1748909,125
1749000,125
1749019,125
1749036,125
1749040,125
1749154,125
1749158,125
1749273,125
1749325,124603|124187
1749329,124603|920091
1751167,125
1751834,125
1751907,125
1751915,125
1752137,125
1752326,125
1752435,125
1752771,125
1753006,125
1753054,125
1753191,125
1753480,125
1759280,125
1759763,125
1760007,125
1760064,125
1760154,125
1760829,125
1760868,125
1760872,125
1760967,125
1761015,125
1761096,124603|124411
1761118,125
1761799,125
1761881,125
1761885,125
1761898,124603|124640
1761974,125
1761997,125
1762863,124603|123048|124253
1763039,124603|123447
1763561,125
1764474,125
1768390,125
1768474,125
1768490,125
1768589,125
1768617,125
1768618,125
1768645,125
1768782,125
1768809,125
1768811,125
1768887,125
1768930,125
1769183,125
1769913,124603|920088|124334
1769976,125
1769999,125
1770006,125
1770019,125
1770028,125
1770032,125
1770150,125
1770616,125
1770626,125
1770654,124603|920088
1770728,125
1770900,125
1770973,125
1770974,125
1771097,124603|122180
1771197,125
1771296,125
1771367,125
1771393,125
1771496,125
1771501,125
1771542,125
1771551,125
1771554,124603|920088
1773452,125
1773492,125
1773508,125
1773530,125
1773576,125
1773600,125
1774072,125
1774461,125
1779273,125
1779279,124603|920088
1779280,124603|920088
1779316,125
1779613,125
1779772,125
1779826,125
1779984,125
1780033,125
1780096,125
1780119,125
1780171,125
1780263,125
1781022,125
1781083,125
1781935,125
1782578,125
1783217,124603|920088|124334
1786029,124603|124603
1786292,125
1786317,125
1786319,125
1786327,125
1786334,125
1786359,125
1786725,125
1786763,125
1786771,125
1787657,124603|124334
1787663,125
1787665,125
1787688,125
1787755,125
1787770,125
1787771,125
1787778,124603|920091
1787782,124603|920088
1787792,125
1787847,125
1787852,125
1787957,125
1787965,125
1787997,125
1788032,125
1788040,125
1788048,125
1788064,125
1788229,125
1788241,125
1788255,124603|920091
1788449,125
1788493,125
1788495,125
1788537,125
1788605,125
1788713,125
1788727,125
1788755,125
1789332,125
1789409,125
1789575,125
1789662,125
1790965,125
1791838,125
1792279,125
1792393,125
1792472,125
1792871,125
1794549,125
1795392,125
1795505,125
1795775,125
1795830,125
1795854,125
1795914,125
1796008,125
1796297,124603|920087
1796319,125
1796327,125
1798464,124603|124354
